queryId	targetId	percentIdentity	alignmentLength	mismatches	gapOpenings	queryStart	queryEnd	targetStart	targetEnd	eValue	bitScore
EOSBI6J02G4F7Q	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	167	186	9488	9507	1.0E-5	40.1
EOSBI6J02FYYSL	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	225	243	40089	40071	5.0E-5	38.2
EOSBI6J01APIT2	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	232	252	7643	7663	3.0E-6	42.1
EOSBI6J01A9KD0	gi|121582553|ref|NC_008766.1|	95.83	24	1	0	200	223	9646	9623	1.0E-5	40.1
EOSBI6J02GS11S	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	176	194	1488	1506	5.0E-5	38.2
EOSBI6J02GBVCC	gi|121582553|ref|NC_008766.1|	92.59	27	2	0	76	102	22496	22470	5.0E-5	38.2
EOSBI6J01EC35D	gi|121582553|ref|NC_008766.1|	87.76	49	6	0	38	86	29363	29315	1.0E-8	50.1
EOSBI6J01CQ4QR	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	70	88	14043	14061	4.0E-5	38.2
EOSBI6J01C81LA	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	221	240	22496	22477	1.0E-5	40.1
EOSBI6J02GEW5T	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	200	218	17766	17748	5.0E-5	38.2
EOSBI6J02HTZEB	gi|121582553|ref|NC_008766.1|	83.54	158	26	0	66	223	33248	33405	6.0E-26	107.0
EOSBI6J02G391U	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	47	66	4556	4575	1.0E-5	40.1
EOSBI6J01AKCED	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	151	169	10694	10712	5.0E-5	38.2
EOSBI6J02IH23Y	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	122	144	893	871	5.0E-5	38.2
EOSBI6J02HLNFT	gi|121582553|ref|NC_008766.1|	95.83	24	1	0	138	161	9949	9972	1.0E-5	40.1
EOSBI6J02JR4PU	gi|121582553|ref|NC_008766.1|	99.6	248	1	0	1	248	38049	37802	3.0E-139	484.0
EOSBI6J01EWCI4	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	166	184	51673	51655	5.0E-5	38.2
EOSBI6J02I6ASM	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	55	74	48139	48120	1.0E-5	40.1
EOSBI6J01C983L	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	73	95	25617	25595	5.0E-5	38.2
EOSBI6J02H528F	gi|121582553|ref|NC_008766.1|	96.15	26	1	0	26	51	8173	8198	7.0E-7	44.1
EOSBI6J01CGBTG	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	65	87	63508	63486	5.0E-5	38.2
EOSBI6J02FVX9J	gi|121582553|ref|NC_008766.1|	96.43	28	1	0	18	45	1507	1480	5.0E-8	48.1
EOSBI6J01BJMDQ	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	169	187	22271	22289	5.0E-5	38.2
EOSBI6J01B83FR	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	91	110	6926	6907	1.0E-5	40.1
EOSBI6J02FPOAN	gi|121582553|ref|NC_008766.1|	84.38	96	15	0	122	217	33248	33343	3.0E-15	71.9
EOSBI6J01BZKD9	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	217	236	22660	22641	1.0E-5	40.1
EOSBI6J02JBRK6	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	2	21	62283	62264	1.0E-5	40.1
EOSBI6J01CEHFI	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	73	92	22199	22218	1.0E-5	40.1
EOSBI6J01CZLA1	gi|121582553|ref|NC_008766.1|	89.93	139	14	0	7	145	39327	39189	3.0E-43	165.0
EOSBI6J01C4UBZ	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	133	151	51578	51560	5.0E-5	38.2
EOSBI6J01BH416	gi|121582553|ref|NC_008766.1|	96.15	26	1	0	23	48	13804	13779	9.0E-7	44.1
EOSBI6J01C97PZ	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	43	61	61921	61903	5.0E-5	38.2
EOSBI6J02F02HT	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	257	276	3844	3825	1.0E-5	40.1
EOSBI6J02JV30R	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	84	102	11029	11047	5.0E-5	38.2
EOSBI6J02F1KK2	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	92	111	50501	50482	1.0E-5	40.1
EOSBI6J02GCXSD	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	93	111	46333	46315	5.0E-5	38.2
EOSBI6J01BS5BF	gi|121582553|ref|NC_008766.1|	100.0	236	0	0	1	236	27716	27481	1.0E-134	468.0
EOSBI6J01B0JCJ	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	182	200	51589	51607	5.0E-5	38.2
EOSBI6J02H9TBJ	gi|121582553|ref|NC_008766.1|	99.53	211	0	1	1	211	37586	37795	7.0E-115	402.0
EOSBI6J02GX4YM	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	56	75	20561	20580	1.0E-5	40.1
EOSBI6J02IBE6B	gi|121582553|ref|NC_008766.1|	93.75	32	2	0	181	212	18607	18576	5.0E-8	48.1
EOSBI6J02INOAI	gi|121582553|ref|NC_008766.1|	92.59	27	2	0	139	165	51960	51986	5.0E-5	38.2
EOSBI6J02H7JPT	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	144	166	57515	57493	5.0E-5	38.2
EOSBI6J02JA60S	gi|121582553|ref|NC_008766.1|	89.47	38	4	0	130	167	29326	29363	8.0E-7	44.1
EOSBI6J01AY6CZ	gi|121582553|ref|NC_008766.1|	85.0	80	12	0	6	85	13636	13715	8.0E-13	63.9
EOSBI6J01A5M7V	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	131	149	17661	17643	5.0E-5	38.2
EOSBI6J01C9Y9L	gi|121582553|ref|NC_008766.1|	93.1	29	2	0	57	85	54419	54447	3.0E-6	42.1
EOSBI6J01AIWYP	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	157	175	60389	60407	5.0E-5	38.2
EOSBI6J01CG33Z	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	43	62	248	229	1.0E-5	40.1
EOSBI6J01D77JM	gi|121582553|ref|NC_008766.1|	91.49	47	4	0	49	95	59223	59269	4.0E-12	61.9
EOSBI6J02GT27Y	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	111	130	58745	58764	1.0E-5	40.1
EOSBI6J01DRGLW	gi|121582553|ref|NC_008766.1|	98.65	222	1	2	47	268	35713	35932	8.0E-115	402.0
EOSBI6J01DCF9I	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	143	161	16389	16371	5.0E-5	38.2
EOSBI6J01D3U9O	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	60	78	48934	48916	5.0E-5	38.2
EOSBI6J02G8P7M	gi|121582553|ref|NC_008766.1|	96.23	106	3	1	72	177	26452	26556	4.0E-45	170.0
EOSBI6J01EV8TZ	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	15	37	6836	6814	5.0E-5	38.2
EOSBI6J01CP6KY	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	10	32	19303	19325	5.0E-5	38.2
EOSBI6J02FMPEJ	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	12	32	52484	52504	3.0E-6	42.1
EOSBI6J02G2MMV	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	55	77	8249	8227	5.0E-5	38.2
EOSBI6J02INB0O	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	205	223	36	18	5.0E-5	38.2
EOSBI6J01CPIB4	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	207	225	34847	34829	5.0E-5	38.2
EOSBI6J02GWHR3	gi|121582553|ref|NC_008766.1|	83.89	180	29	0	46	225	33487	33308	6.0E-32	127.0
EOSBI6J02I8PFO	gi|121582553|ref|NC_008766.1|	96.43	28	1	0	18	45	1507	1480	5.0E-8	48.1
EOSBI6J02ID7J0	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	120	140	324	304	3.0E-6	42.1
EOSBI6J02I5AM4	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	50	72	20252	20274	5.0E-5	38.2
EOSBI6J01DJCDI	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	171	189	5773	5791	5.0E-5	38.2
EOSBI6J01BM3TV	gi|121582553|ref|NC_008766.1|	86.89	122	16	0	35	156	33486	33365	2.0E-28	115.0
EOSBI6J02GVCOO	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	68	86	42283	42265	5.0E-5	38.2
EOSBI6J02FPU9H	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	147	165	46100	46118	5.0E-5	38.2
EOSBI6J02GLEMX	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	2	22	63289	63309	3.0E-6	42.1
EOSBI6J01CMUDE	gi|121582553|ref|NC_008766.1|	100.0	86	0	0	1	86	40907	40992	5.0E-45	170.0
EOSBI6J01A9RXL	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	185	207	30047	30025	4.0E-5	38.2
EOSBI6J02IZG0C	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	86	105	16926	16907	1.0E-5	40.1
EOSBI6J01EQS1I	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	187	205	54707	54689	5.0E-5	38.2
EOSBI6J02I67BE	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	167	185	42530	42548	5.0E-5	38.2
EOSBI6J01CWZFX	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	171	189	46557	46575	5.0E-5	38.2
EOSBI6J02FZQ7X	gi|121582553|ref|NC_008766.1|	92.59	27	2	0	195	221	19291	19265	5.0E-5	38.2
EOSBI6J02I9FZZ	gi|121582553|ref|NC_008766.1|	96.0	25	1	0	152	176	48147	48171	3.0E-6	42.1
EOSBI6J01ET590	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	144	166	58492	58470	5.0E-5	38.2
EOSBI6J02F1HRW	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	78	96	32399	32381	5.0E-5	38.2
EOSBI6J01A0DOF	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	96	116	32130	32110	3.0E-6	42.1
EOSBI6J01B4JAC	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	205	223	51968	51950	5.0E-5	38.2
EOSBI6J01ET6IM	gi|121582553|ref|NC_008766.1|	100.0	219	0	0	1	219	37657	37875	2.0E-124	434.0
EOSBI6J01DB3KJ	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	101	123	1132	1110	4.0E-5	38.2
EOSBI6J01CB5AG	gi|121582553|ref|NC_008766.1|	91.43	35	3	0	25	59	42264	42298	2.0E-7	46.1
EOSBI6J01BBDGH	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	36	58	59246	59268	5.0E-5	38.2
EOSBI6J02INC0V	gi|121582553|ref|NC_008766.1|	89.55	67	7	0	1	67	28933	28867	6.0E-17	77.8
EOSBI6J02G2SIU	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	101	120	21979	21998	1.0E-5	40.1
EOSBI6J01DDLNF	gi|121582553|ref|NC_008766.1|	100.0	23	0	0	176	198	15147	15125	2.0E-7	46.1
EOSBI6J02IY10O	gi|121582553|ref|NC_008766.1|	81.2	117	22	0	70	186	38366	38482	5.0E-11	58.0
EOSBI6J02HGKOQ	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	100	118	31564	31546	5.0E-5	38.2
EOSBI6J02IR74Y	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	97	116	50036	50055	1.0E-5	40.1
EOSBI6J01BME7U	gi|121582553|ref|NC_008766.1|	93.9	164	10	0	1	164	60723	60560	1.0E-67	246.0
EOSBI6J02GYE7H	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	119	137	483	501	4.0E-5	38.2
EOSBI6J01CQCWG	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	10	32	19303	19325	5.0E-5	38.2
EOSBI6J01DMMW6	gi|121582553|ref|NC_008766.1|	100.0	24	0	0	72	95	61746	61723	5.0E-8	48.1
EOSBI6J01BQAFM	gi|121582553|ref|NC_008766.1|	83.09	207	35	0	13	219	32931	33137	1.0E-33	133.0
EOSBI6J02FI3DL	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	170	188	55776	55794	5.0E-5	38.2
EOSBI6J02GN396	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	194	212	43052	43034	5.0E-5	38.2
EOSBI6J01A4H24	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	199	221	44783	44761	5.0E-5	38.2
EOSBI6J01ETKDI	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	127	145	4266	4248	5.0E-5	38.2
EOSBI6J01B5WTG	gi|121582553|ref|NC_008766.1|	83.09	207	35	0	13	219	32931	33137	1.0E-33	133.0
EOSBI6J01DJRIB	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	152	171	59120	59139	1.0E-5	40.1
EOSBI6J02IZ7VS	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	113	131	11627	11645	4.0E-5	38.2
EOSBI6J01A5DQ1	gi|121582553|ref|NC_008766.1|	100.0	25	0	0	62	86	31371	31347	1.0E-8	50.1
EOSBI6J02IC3PV	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	91	111	62425	62405	3.0E-6	42.1
EOSBI6J01A6PSX	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	53	71	25180	25198	5.0E-5	38.2
EOSBI6J01EEK3D	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	158	177	46126	46107	1.0E-5	40.1
EOSBI6J02HQIJ5	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	149	167	44920	44902	5.0E-5	38.2
EOSBI6J02HO8WR	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	167	186	19292	19273	1.0E-5	40.1
EOSBI6J02G7IC9	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	226	245	49823	49804	1.0E-5	40.1
EOSBI6J02J1VDQ	gi|121582553|ref|NC_008766.1|	93.1	29	2	0	144	172	51677	51649	3.0E-6	42.1
EOSBI6J02FYWHB	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	5	23	31544	31526	5.0E-5	38.2
EOSBI6J01ET58C	gi|121582553|ref|NC_008766.1|	100.0	231	0	0	1	231	27497	27267	1.0E-131	458.0
EOSBI6J02G8RI8	gi|121582553|ref|NC_008766.1|	95.45	22	1	0	84	105	11697	11718	1.0E-4	36.2
EOSBI6J01D3DPF	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	93	112	46313	46332	1.0E-5	40.1
EOSBI6J01DLMJQ	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	98	116	57779	57761	5.0E-5	38.2
EOSBI6J02FZJOZ	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	21	43	44963	44941	5.0E-5	38.2
EOSBI6J01CY8MR	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	149	171	32144	32166	5.0E-5	38.2
EOSBI6J02JKT9L	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	160	178	48141	48123	4.0E-5	38.2
EOSBI6J01CL9UF	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	160	178	41395	41413	5.0E-5	38.2
EOSBI6J02H95CD	gi|121582553|ref|NC_008766.1|	97.29	258	7	0	7	264	45714	45971	6.0E-131	456.0
EOSBI6J01DAIKY	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	73	95	25617	25595	4.0E-5	38.2
EOSBI6J01ELTPY	gi|121582553|ref|NC_008766.1|	100.0	255	0	0	1	255	26982	26728	8.0E-146	505.0
EOSBI6J02FVMFR	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	22	44	28326	28304	5.0E-5	38.2
EOSBI6J01BA14H	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	182	200	20999	21017	5.0E-5	38.2
EOSBI6J02JM6SA	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	92	112	39914	39894	3.0E-6	42.1
EOSBI6J01A5W4Q	gi|121582553|ref|NC_008766.1|	95.83	24	1	0	105	128	8378	8355	1.0E-5	40.1
EOSBI6J02GGPOL	gi|121582553|ref|NC_008766.1|	100.0	214	0	0	1	214	28544	28331	2.0E-121	424.0
EOSBI6J01ALQI9	gi|121582553|ref|NC_008766.1|	99.6	249	0	1	1	249	27857	27610	2.0E-137	478.0
EOSBI6J02GS8DO	gi|121582553|ref|NC_008766.1|	92.59	27	2	0	213	239	27155	27181	5.0E-5	38.2
EOSBI6J01DWSHS	gi|121582553|ref|NC_008766.1|	100.0	241	0	0	1	241	38022	37782	2.0E-137	478.0
EOSBI6J02GPZKA	gi|121582553|ref|NC_008766.1|	96.0	25	1	0	192	216	34490	34466	3.0E-6	42.1
EOSBI6J01CAN1D	gi|121582553|ref|NC_008766.1|	93.55	31	2	0	111	141	62124	62094	2.0E-7	46.1
EOSBI6J01CRER7	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	123	142	42263	42282	1.0E-5	40.1
EOSBI6J02JGXBB	gi|121582553|ref|NC_008766.1|	92.59	27	2	0	159	185	17522	17496	5.0E-5	38.2
EOSBI6J02IMO97	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	198	220	62968	62946	5.0E-5	38.2
EOSBI6J02FOF4G	gi|121582553|ref|NC_008766.1|	100.0	243	0	0	1	243	37788	38030	1.0E-138	482.0
EOSBI6J01EW74K	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	122	140	62407	62425	5.0E-5	38.2
EOSBI6J01DOB85	gi|121582553|ref|NC_008766.1|	88.33	60	7	0	197	256	28702	28643	9.0E-13	63.9
EOSBI6J01EP08A	gi|121582553|ref|NC_008766.1|	99.58	239	0	1	1	239	38119	37882	2.0E-131	458.0
EOSBI6J02G54OK	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	203	221	43572	43590	5.0E-5	38.2
EOSBI6J01CIBH7	gi|121582553|ref|NC_008766.1|	92.59	27	2	0	155	181	6018	6044	5.0E-5	38.2
EOSBI6J02HYFDD	gi|121582553|ref|NC_008766.1|	100.0	238	0	0	1	238	27729	27492	1.0E-135	472.0
EOSBI6J01B4O9U	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	16	38	51863	51841	5.0E-5	38.2
EOSBI6J02HWSL2	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	212	230	45573	45591	5.0E-5	38.2
EOSBI6J01EKIVT	gi|121582553|ref|NC_008766.1|	96.15	26	1	0	112	137	24222	24197	7.0E-7	44.1
EOSBI6J01AYWF7	gi|121582553|ref|NC_008766.1|	100.0	231	0	0	1	231	28434	28204	1.0E-131	458.0
EOSBI6J01E3EYE	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	76	95	2969	2950	1.0E-5	40.1
EOSBI6J02HNUUI	gi|121582553|ref|NC_008766.1|	90.48	42	4	0	1	42	33289	33248	3.0E-9	52.0
EOSBI6J01ATCQC	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	147	169	42048	42026	5.0E-5	38.2
EOSBI6J02HX4PS	gi|121582553|ref|NC_008766.1|	95.83	24	1	0	99	122	25585	25562	1.0E-5	40.1
EOSBI6J01CGE7G	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	222	241	60392	60411	1.0E-5	40.1
EOSBI6J01DP5XI	gi|121582553|ref|NC_008766.1|	84.25	127	20	0	70	196	33504	33630	9.0E-22	93.7
EOSBI6J02HQITI	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	103	121	1490	1508	5.0E-5	38.2
EOSBI6J02HQ71O	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	73	91	1305	1323	5.0E-5	38.2
EOSBI6J02H6T5T	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	190	208	34469	34487	5.0E-5	38.2
EOSBI6J02GSA1Q	gi|121582553|ref|NC_008766.1|	89.66	58	6	0	169	226	39774	39717	6.0E-14	67.9
EOSBI6J01EWI63	gi|121582553|ref|NC_008766.1|	86.46	96	13	0	151	246	33630	33535	6.0E-20	87.7
EOSBI6J02JUBCK	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	182	200	8351	8333	5.0E-5	38.2
EOSBI6J01CQLXA	gi|121582553|ref|NC_008766.1|	95.83	24	1	0	7	30	17496	17473	1.0E-5	40.1
EOSBI6J02GT19Z	gi|121582553|ref|NC_008766.1|	100.0	79	0	0	1	79	38839	38917	7.0E-41	157.0
EOSBI6J01B50TP	gi|121582553|ref|NC_008766.1|	92.86	28	2	0	51	78	51625	51598	1.0E-5	40.1
EOSBI6J02I5M2P	gi|121582553|ref|NC_008766.1|	92.59	27	2	0	213	239	27155	27181	5.0E-5	38.2
EOSBI6J02H1Q2P	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	176	194	59423	59441	5.0E-5	38.2
EOSBI6J02I7JCB	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	123	142	42263	42282	1.0E-5	40.1
EOSBI6J02GH2PU	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	17	35	51388	51406	5.0E-5	38.2
EOSBI6J01CXH5N	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	40	62	63508	63486	5.0E-5	38.2
EOSBI6J02HGCDI	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	85	103	57830	57848	5.0E-5	38.2
EOSBI6J02GE6LM	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	135	155	49349	49329	3.0E-6	42.1
EOSBI6J01BVK15	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	56	75	20561	20580	1.0E-5	40.1
EOSBI6J02HCG1D	gi|121582553|ref|NC_008766.1|	84.19	215	34	0	40	254	39612	39398	8.0E-41	157.0
EOSBI6J02GK7YC	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	62	80	707	725	5.0E-5	38.2
EOSBI6J01DZXUH	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	119	138	47750	47731	1.0E-5	40.1
EOSBI6J01ATV3K	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	135	153	60072	60090	5.0E-5	38.2
EOSBI6J02H97SE	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	159	177	31645	31627	5.0E-5	38.2
EOSBI6J01D03BC	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	16	34	40366	40384	5.0E-5	38.2
EOSBI6J01DRE27	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	83	101	8251	8269	5.0E-5	38.2
EOSBI6J01ECTB3	gi|121582553|ref|NC_008766.1|	95.83	24	1	0	12	35	56206	56183	1.0E-5	40.1
EOSBI6J02G9CM6	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	112	134	42001	41979	5.0E-5	38.2
EOSBI6J02FZ5WA	gi|121582553|ref|NC_008766.1|	96.91	259	8	0	1	259	21528	21786	4.0E-129	450.0
EOSBI6J02J008J	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	166	185	49046	49065	1.0E-5	40.1
EOSBI6J01D3LR6	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	174	196	48161	48139	4.0E-5	38.2
EOSBI6J02JKTAW	gi|121582553|ref|NC_008766.1|	86.39	191	26	0	25	215	21545	21355	1.0E-45	172.0
EOSBI6J02FNWXV	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	99	119	39140	39160	3.0E-6	42.1
EOSBI6J01EZ6MX	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	225	244	39160	39141	1.0E-5	40.1
EOSBI6J01A2M94	gi|121582553|ref|NC_008766.1|	83.92	199	32	0	39	237	29061	28863	4.0E-36	141.0
EOSBI6J02F1OKX	gi|121582553|ref|NC_008766.1|	92.59	27	2	0	37	63	59222	59248	5.0E-5	38.2
EOSBI6J02H3ASU	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	57	75	3043	3025	5.0E-5	38.2
EOSBI6J01ED9Y3	gi|121582553|ref|NC_008766.1|	100.0	234	0	0	1	234	27243	27476	2.0E-133	464.0
EOSBI6J01EW5ZF	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	69	87	60394	60412	5.0E-5	38.2
EOSBI6J01CYLN6	gi|121582553|ref|NC_008766.1|	100.0	23	0	0	94	116	17165	17143	2.0E-7	46.1
EOSBI6J02GJ0UC	gi|121582553|ref|NC_008766.1|	88.89	36	4	0	19	54	42263	42298	1.0E-5	40.1
EOSBI6J01DZO02	gi|121582553|ref|NC_008766.1|	93.1	29	2	0	182	210	10827	10799	3.0E-6	42.1
EOSBI6J01CSL11	gi|121582553|ref|NC_008766.1|	100.0	220	0	0	1	220	37848	37629	5.0E-125	436.0
EOSBI6J01AWMJZ	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	29	48	467	448	1.0E-5	40.1
EOSBI6J02G7W59	gi|121582553|ref|NC_008766.1|	91.49	47	4	0	133	179	23263	23217	3.0E-12	61.9
EOSBI6J02JHFR5	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	34	56	51532	51554	5.0E-5	38.2
EOSBI6J02I27H0	gi|121582553|ref|NC_008766.1|	82.57	218	38	0	5	222	37741	37524	4.0E-33	131.0
EOSBI6J01DNGY9	gi|121582553|ref|NC_008766.1|	100.0	208	0	0	1	208	27817	27610	7.0E-118	412.0
EOSBI6J01EGTYR	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	98	116	13771	13789	6.0E-5	38.2
EOSBI6J02H8G2T	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	163	182	51891	51910	1.0E-5	40.1
EOSBI6J02IQDLS	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	104	126	28338	28360	5.0E-5	38.2
EOSBI6J01DCM42	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	125	143	22628	22610	4.0E-5	38.2
EOSBI6J02I4380	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	61	79	44761	44779	5.0E-5	38.2
EOSBI6J01B93VX	gi|121582553|ref|NC_008766.1|	100.0	22	0	0	150	171	48202	48181	8.0E-7	44.1
EOSBI6J02IDKOI	gi|121582553|ref|NC_008766.1|	86.89	122	16	0	98	219	33486	33365	2.0E-28	115.0
EOSBI6J01DVBDA	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	43	61	7430	7412	5.0E-5	38.2
EOSBI6J02JQMN5	gi|121582553|ref|NC_008766.1|	100.0	252	0	0	1	252	27963	28214	5.0E-144	500.0
EOSBI6J01DUI2L	gi|121582553|ref|NC_008766.1|	86.96	46	6	0	59	104	24778	24823	8.0E-7	44.1
EOSBI6J02HW97K	gi|121582553|ref|NC_008766.1|	100.0	236	0	0	1	236	27716	27481	1.0E-134	468.0
EOSBI6J02H42BF	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	130	148	29420	29402	5.0E-5	38.2
EOSBI6J02HLXN0	gi|121582553|ref|NC_008766.1|	96.0	25	1	0	66	90	575	599	3.0E-6	42.1
EOSBI6J02IPO3H	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	89	109	16625	16605	3.0E-6	42.1
EOSBI6J01DMBLL	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	124	146	4646	4668	5.0E-5	38.2
EOSBI6J01CQ7RR	gi|121582553|ref|NC_008766.1|	98.67	225	0	3	1	224	27663	27441	1.0E-113	398.0
EOSBI6J01D6TJV	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	55	73	19324	19306	5.0E-5	38.2
EOSBI6J01DXQBJ	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	98	116	47733	47751	5.0E-5	38.2
