queryId	targetId	percentIdentity	alignmentLength	mismatches	gapOpenings	queryStart	queryEnd	targetStart	targetEnd	eValue	bitScore
EOSBI6J01BLAYT	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	7	26	64959	64978	1.0E-5	40.1
EOSBI6J02H32SB	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	9	28	20861	20880	1.0E-5	40.1
EOSBI6J02I9WO5	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	202	221	26647	26666	1.0E-5	40.1
EOSBI6J02HGBUE	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	205	224	53446	53427	1.0E-5	40.1
EOSBI6J01AJQKX	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	225	243	37402	37384	5.0E-5	38.2
EOSBI6J02F9F8H	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	10	29	42680	42699	1.0E-5	40.1
EOSBI6J01BBUDT	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	212	230	44879	44897	5.0E-5	38.2
EOSBI6J02FT7ZU	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	3	22	53017	52998	1.0E-5	40.1
EOSBI6J02F8ZU8	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	223	241	27344	27326	6.0E-5	38.2
EOSBI6J01BJVWG	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	42	65	45550	45527	1.0E-5	40.1
EOSBI6J01EHAHM	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	183	202	5471	5490	1.0E-5	40.1
EOSBI6J02F74XX	gi|121582466|ref|NC_008765.1|	100.0	229	0	0	1	229	58603	58375	2.0E-130	454.0
EOSBI6J01E2AHZ	gi|121582466|ref|NC_008765.1|	89.55	67	7	0	160	226	42154	42220	6.0E-17	77.8
EOSBI6J02IS887	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	143	161	13862	13880	6.0E-5	38.2
EOSBI6J02I56D5	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	125	147	20813	20791	5.0E-5	38.2
EOSBI6J02IN4PC	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	194	212	3984	3966	6.0E-5	38.2
EOSBI6J02JF2UR	gi|121582466|ref|NC_008765.1|	99.58	240	0	1	1	240	58976	59214	4.0E-132	460.0
EOSBI6J01DF7K6	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	95	114	41310	41291	1.0E-5	40.1
EOSBI6J02FTKHT	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	226	244	37402	37384	6.0E-5	38.2
EOSBI6J02I3J07	gi|121582466|ref|NC_008765.1|	92.15	242	19	0	1	242	22940	22699	1.0E-92	329.0
EOSBI6J01B07LP	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	25	43	35459	35477	5.0E-5	38.2
EOSBI6J02GUK5D	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	141	159	23155	23137	6.0E-5	38.2
EOSBI6J01CQ1F9	gi|121582466|ref|NC_008765.1|	98.65	223	3	0	1	223	57691	57469	1.0E-119	418.0
EOSBI6J01CYRIL	gi|121582466|ref|NC_008765.1|	100.0	176	0	0	1	176	59726	59551	8.0E-99	349.0
EOSBI6J02F8N56	gi|121582466|ref|NC_008765.1|	100.0	21	0	0	235	255	49074	49054	4.0E-6	42.1
EOSBI6J01BPQFW	gi|121582466|ref|NC_008765.1|	100.0	21	0	0	235	255	49074	49054	4.0E-6	42.1
EOSBI6J02HC0TI	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	171	190	71680	71699	1.0E-5	40.1
EOSBI6J02GX01X	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	189	207	40461	40443	6.0E-5	38.2
EOSBI6J02G045B	gi|121582466|ref|NC_008765.1|	100.0	18	0	0	73	90	8406	8389	1.0E-4	36.2
EOSBI6J01B3A8U	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	54	72	37673	37691	6.0E-5	38.2
EOSBI6J01CL8FH	gi|121582466|ref|NC_008765.1|	92.59	27	2	0	132	158	8032	8058	6.0E-5	38.2
EOSBI6J02GP4NL	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	227	249	13570	13548	6.0E-5	38.2
EOSBI6J02FXPAM	gi|121582466|ref|NC_008765.1|	100.0	217	0	0	1	217	58570	58786	3.0E-123	430.0
EOSBI6J02FN3AX	gi|121582466|ref|NC_008765.1|	95.9	268	11	0	1	268	38350	38083	3.0E-127	444.0
EOSBI6J01AZ2PR	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	118	140	19045	19067	6.0E-5	38.2
EOSBI6J01DO9TX	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	113	131	8427	8409	6.0E-5	38.2
EOSBI6J02JNQPG	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	59	77	20767	20785	6.0E-5	38.2
EOSBI6J01DZVRA	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	172	190	22113	22131	6.0E-5	38.2
EOSBI6J02GIZY0	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	96	114	46419	46437	6.0E-5	38.2
EOSBI6J01B8SNJ	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	106	124	54282	54264	6.0E-5	38.2
EOSBI6J01BV43P	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	143	161	48985	48967	5.0E-5	38.2
EOSBI6J01EJ61C	gi|121582466|ref|NC_008765.1|	100.0	229	0	0	1	229	59064	59292	3.0E-130	454.0
EOSBI6J01D9FVX	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	57	75	51079	51097	6.0E-5	38.2
EOSBI6J01CA260	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	4	22	11051	11069	5.0E-5	38.2
EOSBI6J02G44R2	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	1	19	41395	41377	6.0E-5	38.2
EOSBI6J01C2TVX	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	141	159	36323	36305	5.0E-5	38.2
EOSBI6J01ESZ37	gi|121582466|ref|NC_008765.1|	99.6	252	0	1	10	261	59855	59605	3.0E-139	484.0
EOSBI6J01EQRS5	gi|121582466|ref|NC_008765.1|	93.1	29	2	0	135	163	39140	39112	3.0E-6	42.1
EOSBI6J01BWEZP	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	151	169	49049	49067	6.0E-5	38.2
EOSBI6J02IN56Y	gi|121582466|ref|NC_008765.1|	100.0	224	0	0	1	224	59075	59298	2.0E-127	444.0
EOSBI6J01EXGSH	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	2	24	6471	6449	6.0E-5	38.2
EOSBI6J01EBIL3	gi|121582466|ref|NC_008765.1|	92.59	27	2	0	9	35	4716	4690	6.0E-5	38.2
EOSBI6J02GAYA7	gi|121582466|ref|NC_008765.1|	100.0	233	0	0	1	233	57465	57697	1.0E-132	462.0
EOSBI6J01COM7C	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	110	128	23485	23467	5.0E-5	38.2
EOSBI6J01CQ91M	gi|121582466|ref|NC_008765.1|	92.59	27	2	0	19	45	17452	17426	6.0E-5	38.2
EOSBI6J01C7AO4	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	69	87	48661	48643	5.0E-5	38.2
EOSBI6J01A62IR	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	193	211	51279	51261	6.0E-5	38.2
EOSBI6J01AGJ2F	gi|121582466|ref|NC_008765.1|	92.31	65	5	0	196	260	56652	56716	2.0E-20	89.7
EOSBI6J01B5G93	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	161	179	4305	4287	6.0E-5	38.2
EOSBI6J02H4E1Y	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	6	24	27356	27338	5.0E-5	38.2
EOSBI6J02IASVC	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	169	191	38227	38205	5.0E-5	38.2
EOSBI6J02ID672	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	112	134	26953	26931	3.0E-5	38.2
EOSBI6J02GT30I	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	57	79	40932	40910	5.0E-5	38.2
EOSBI6J01AFNYF	gi|121582466|ref|NC_008765.1|	100.0	226	0	0	1	226	57002	57227	2.0E-128	448.0
EOSBI6J01DSBT3	gi|121582466|ref|NC_008765.1|	100.0	247	0	0	1	247	59573	59819	5.0E-141	490.0
EOSBI6J01E0MPW	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	102	124	52307	52285	6.0E-5	38.2
EOSBI6J02HQD4B	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	44	66	35649	35671	6.0E-5	38.2
EOSBI6J01AULFL	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	203	221	19271	19253	6.0E-5	38.2
EOSBI6J01B4ECL	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	147	165	64075	64057	6.0E-5	38.2
EOSBI6J02GR4XP	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	137	156	3984	3965	1.0E-5	40.1
EOSBI6J01BNDI7	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	173	192	37817	37836	1.0E-5	40.1
EOSBI6J01DT4ZE	gi|121582466|ref|NC_008765.1|	92.59	27	2	0	137	163	68848	68822	5.0E-5	38.2
EOSBI6J02FUOQ5	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	81	99	65847	65829	6.0E-5	38.2
EOSBI6J01DSAJU	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	166	184	5477	5459	7.0E-5	38.2
EOSBI6J02HP70P	gi|121582466|ref|NC_008765.1|	100.0	235	0	0	1	235	57696	57462	7.0E-134	466.0
EOSBI6J01AFTTY	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	48	70	70189	70167	5.0E-5	38.2
EOSBI6J01D6814	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	98	121	14728	14751	1.0E-5	40.1
EOSBI6J02FORHJ	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	183	201	58149	58167	6.0E-5	38.2
EOSBI6J01BI2PH	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	192	210	44596	44614	5.0E-5	38.2
EOSBI6J02GTAIG	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	118	136	34633	34615	6.0E-5	38.2
EOSBI6J02JVH36	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	22	40	5050	5068	6.0E-5	38.2
EOSBI6J01DPHLI	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	31	49	37140	37122	5.0E-5	38.2
EOSBI6J01E2DWU	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	193	211	13570	13552	6.0E-5	38.2
EOSBI6J01BJLQZ	gi|121582466|ref|NC_008765.1|	100.0	219	0	0	1	219	57075	57293	2.0E-124	434.0
EOSBI6J01D2DQS	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	143	165	49071	49049	6.0E-5	38.2
EOSBI6J02I0YM5	gi|121582466|ref|NC_008765.1|	100.0	23	0	0	210	232	11446	11468	2.0E-7	46.1
EOSBI6J01ASM16	gi|121582466|ref|NC_008765.1|	91.79	268	20	2	16	282	33361	33627	3.0E-96	341.0
EOSBI6J01D1INO	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	46	65	42975	42956	1.0E-5	40.1
EOSBI6J02IJ8PH	gi|121582466|ref|NC_008765.1|	100.0	229	0	0	1	229	57305	57077	2.0E-130	454.0
EOSBI6J01AOZ3X	gi|121582466|ref|NC_008765.1|	99.5	200	1	0	1	200	58680	58879	1.0E-110	389.0
EOSBI6J02JFNAL	gi|121582466|ref|NC_008765.1|	86.36	44	6	0	14	57	6920	6877	1.0E-5	40.1
EOSBI6J02H7C99	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	193	212	9373	9354	2.0E-5	40.1
EOSBI6J01BRTP0	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	6	28	38099	38077	6.0E-5	38.2
EOSBI6J02GXD3X	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	23	41	50095	50077	6.0E-5	38.2
EOSBI6J02G148O	gi|121582466|ref|NC_008765.1|	99.55	223	1	0	1	223	58596	58818	2.0E-124	434.0
EOSBI6J02GBXGT	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	93	112	68491	68510	1.0E-5	40.1
EOSBI6J02G3M0P	gi|121582466|ref|NC_008765.1|	92.59	27	2	0	125	151	8596	8570	6.0E-5	38.2
EOSBI6J01CP4UT	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	217	236	41480	41499	1.0E-5	40.1
EOSBI6J01CFAXT	gi|121582466|ref|NC_008765.1|	100.0	240	0	0	1	240	57425	57664	7.0E-137	476.0
EOSBI6J02JR4PU	gi|121582466|ref|NC_008765.1|	100.0	248	0	0	1	248	58987	58740	1.0E-141	492.0
EOSBI6J02H64UY	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	173	192	67505	67524	1.0E-5	40.1
EOSBI6J02G4JVO	gi|121582466|ref|NC_008765.1|	100.0	21	0	0	31	51	14334	14314	4.0E-6	42.1
EOSBI6J01C6I21	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	139	157	37386	37404	5.0E-5	38.2
EOSBI6J02I8EXT	gi|121582466|ref|NC_008765.1|	100.0	243	0	0	1	243	59383	59141	1.0E-138	482.0
EOSBI6J02JCXJJ	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	9	27	15649	15631	5.0E-5	38.2
EOSBI6J02I28BC	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	21	39	5050	5068	6.0E-5	38.2
EOSBI6J02I4T16	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	214	233	16427	16446	1.0E-5	40.1
EOSBI6J02IIFJ8	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	225	247	45539	45517	6.0E-5	38.2
EOSBI6J02HM806	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	44	63	25475	25494	1.0E-5	40.1
EOSBI6J01BY10P	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	180	198	21227	21209	5.0E-5	38.2
EOSBI6J02JT4Z7	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	185	207	36983	36961	6.0E-5	38.2
EOSBI6J02GXAI5	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	117	139	26885	26863	5.0E-5	38.2
EOSBI6J02GRNT1	gi|121582466|ref|NC_008765.1|	100.0	225	0	0	1	225	57034	57258	6.0E-128	446.0
EOSBI6J02GS6FS	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	62	80	71241	71223	6.0E-5	38.2
EOSBI6J01AI43X	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	14	32	56185	56167	5.0E-5	38.2
EOSBI6J02HDL8S	gi|121582466|ref|NC_008765.1|	100.0	223	0	0	1	223	58429	58651	9.0E-127	442.0
EOSBI6J01BGGR4	gi|121582466|ref|NC_008765.1|	100.0	227	0	0	1	227	58608	58382	4.0E-129	450.0
EOSBI6J02H7A6K	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	173	192	67505	67524	1.0E-5	40.1
EOSBI6J01AS9FP	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	40	58	45355	45337	6.0E-5	38.2
EOSBI6J01DO6KZ	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	92	110	13553	13571	5.0E-5	38.2
EOSBI6J02IW083	gi|121582466|ref|NC_008765.1|	81.69	71	13	0	76	146	11648	11578	6.0E-5	38.2
EOSBI6J01EVZJB	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	34	53	28118	28099	1.0E-5	40.1
EOSBI6J01BS5BF	gi|121582466|ref|NC_008765.1|	100.0	236	0	0	1	236	57744	57509	2.0E-134	468.0
EOSBI6J02H6CS2	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	169	191	26942	26964	5.0E-5	38.2
EOSBI6J02H9TBJ	gi|121582466|ref|NC_008765.1|	99.53	211	0	1	1	211	58524	58733	7.0E-115	402.0
EOSBI6J01A99JK	gi|121582466|ref|NC_008765.1|	87.95	83	10	0	128	210	59540	59458	2.0E-19	85.7
EOSBI6J02FLWAC	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	102	120	39236	39218	5.0E-5	38.2
EOSBI6J02JTA0V	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	218	237	38365	38384	2.0E-5	40.1
EOSBI6J02FOSD6	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	188	211	67693	67670	1.0E-5	40.1
EOSBI6J01AOQ2U	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	147	169	4041	4063	6.0E-5	38.2
EOSBI6J01EFLIE	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	185	203	31423	31441	7.0E-5	38.2
EOSBI6J02II0TN	gi|121582466|ref|NC_008765.1|	86.3	73	9	1	61	133	32212	32141	6.0E-11	58.0
EOSBI6J01DNABN	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	9	31	18853	18875	6.0E-5	38.2
EOSBI6J01BQMUA	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	65	83	68566	68584	6.0E-5	38.2
EOSBI6J01B0NUI	gi|121582466|ref|NC_008765.1|	80.56	108	21	0	7	114	22506	22613	6.0E-8	48.1
EOSBI6J01C9DTY	gi|121582466|ref|NC_008765.1|	100.0	21	0	0	227	247	64972	64952	4.0E-6	42.1
EOSBI6J02FNVGC	gi|121582466|ref|NC_008765.1|	92.86	28	2	0	4	31	37634	37607	1.0E-5	40.1
EOSBI6J02GJK2X	gi|121582466|ref|NC_008765.1|	99.58	239	1	0	1	239	59025	58787	7.0E-134	466.0
EOSBI6J02G5KCF	gi|121582466|ref|NC_008765.1|	95.83	24	1	0	56	79	45259	45236	1.0E-5	40.1
EOSBI6J01C3V2N	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	45	63	31778	31760	5.0E-5	38.2
EOSBI6J01BXWJF	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	16	34	47741	47759	5.0E-5	38.2
EOSBI6J01BA4S4	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	170	188	54293	54311	5.0E-5	38.2
EOSBI6J02I9XJI	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	168	187	64795	64814	1.0E-5	40.1
EOSBI6J01CX0V4	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	24	42	23597	23615	6.0E-5	38.2
EOSBI6J02IEO3R	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	254	276	28661	28683	6.0E-5	38.2
EOSBI6J01AMG66	gi|121582466|ref|NC_008765.1|	92.59	27	2	0	225	251	13371	13345	6.0E-5	38.2
EOSBI6J01ATY6G	gi|121582466|ref|NC_008765.1|	95.65	23	1	0	216	238	28687	28665	6.0E-5	38.2
EOSBI6J02FQTXL	gi|121582466|ref|NC_008765.1|	100.0	20	0	0	97	116	54702	54721	1.0E-5	40.1
EOSBI6J02I7BKT	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	73	91	42062	42080	6.0E-5	38.2
EOSBI6J01EWW8Z	gi|121582466|ref|NC_008765.1|	97.63	253	6	0	1	253	37991	37739	3.0E-130	454.0
EOSBI6J02I6GWB	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	145	163	34183	34165	5.0E-5	38.2
EOSBI6J01CLV6B	gi|121582466|ref|NC_008765.1|	100.0	19	0	0	125	143	67557	67539	6.0E-5	38.2
EOSBI6J01BW376	gi|121582466|ref|NC_008765.1|	100.0	22	0	0	4	25	37186	37207	8.0E-7	44.1
